fs,fss,nfeatures,features,targets,reliability,oids
7221379846823333251,377961494,6,"{{-10.829827620263284,-3.7425615452004064,-14.959841313840421,-13.857084282571142,-1.0161294578281923,-1.4643856107083681}}",{13.08794169048176},{1},"{16385,16406,16399,16418,16457,16488}"
5068614643165729469,-747027891,7,"{{-1.4643856107083681,-2.4849066497880004,-3.1682398607308766,-3.7425615452004064,-14.743062444355063,-0.6043176896131222,-2.4849066497880004}}",{8.485702524324866},{1},"{16385,16399,16488,16502,16507}"
-3210595597316270705,-1215318466,2,"{{-1.3862943611198906,-0.2876820724517809}}",{0},{1},{16413}
816913887554954199,-295898155,5,"{{-11.806862931584517,-13.272906988144165,-10.401106348814837,-1.0161294578281923,-12.367328027087364}}",{11.131899278739082},{1},"{16418,16440,16457,16478}"
1693774000992751456,455143223,22,"{{-3.4196523656796733,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-3.1682398607308766,-1.4643856107083681,-4.727387818712341,-4.727387818712341,0,-4.727387818712341,-1.3862943611198906,-3.7812871628407643,-0.5682273363332855,-12.868292334320397,-1.3862943611198906,-10.401106348814837,-11.806862931584517,-1.3862943611198906,-12.367328027087364,-1.0161294578281923,-1.3862943611198906,-0.20307550321591045}}",{6.29156913955832},{1},"{16430,16413,16413,16399,16418,16435,16435,16440,16457,16464,16478,16488,16495,16502,16507}"
-5845388691995996195,-1839778521,5,"{{-6.214608050924742,-10.401106348814837,-4.727387818712341,-10.197425019150417,-4.727387818712341}}",{9.414097209490203},{1},"{16435,16440,16464,16471,16478}"
1025902338300761143,1385408076,7,"{{-9.210340371976182,-0.6043176896131222,-9.504277838590472,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-10.401106348814837}}",{7.374629015218945},{1},"{16430,16413,16413,16440,16478,16507}"
5372730239182956237,1860844037,8,"{{-1.9459101490553135,-1.252762968495368,-14.743062444355063,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.9134981405910861}}",{9.495820020872763},{1},"{16430,16413,16413,16447,16507}"
-5323664899700589841,-520982700,15,"{{-1.3862943611198906,-0.7191353283247456,-0.8556044967540088,-0.09725901836917965,-12.367328027087364,-4.639761626644851,-0.11202713060292206,-1.3862943611198906,-1.4309553723739108,-1.3862943611198906,-1.3862943611198906,-3.7826452271286155,-1.3862943611198906,-0.6931471805599453,-2.772588722239781}}",{6.558197802812269},{1},"{16430,16413,16413,16418,16425,16452,16457,16464,16483,16507}"
-6747521538659772949,-1084287149,3,"{{-0.028943010031191253,-0.8246229357117946,-14.743062444355063}}",{0},{1},{16507}
146477119612211947,-1640268415,11,"{{-0.6043176896131222,-4.727387818712341,-4.727387818712341,-8.22130525280142,-6.295777548893901,-3.3768950735690333,-9.21954258275344,-10.829827620263284,-9.860952782529203,-11.806862931584517,-5.3267168438752}}",{4.430816798843313},{1},"{16399,16418,16435,16440,16457,16464,16471,16478,16507}"
-2202723705874175045,1919981359,6,"{{-10.401106348814837,-8.517243192666278,-9.727421389904682,-14.959841313840421,-13.858945455877352,-0.00010000500033334732}}",{5.170483995038151},{1},"{16406,16399,16440,16478}"
-5845388691995996195,1592066443,6,"{{-6.214608050924742,-10.401106348814837,-4.727387818712341,-10.197425019150417,-4.727387818712341,-13.421669132350415}}",{9.428511581663834},{1},"{16435,16440,16464,16478}"
146477119612211947,-1414584423,2,"{{-6.295777548893901,-10.829827620263284}}",{2.6390573296152584},{1},{16457}
-298514962653462987,1951779052,2,"{{-0.2553094461519193,-12.963524726190421}}",{0.6599941657893892},{1},{16385}
3549109824785540005,181149507,3,"{{-0.5682273363332855,-14.743062444355063,-0.20307550321591045}}",{0},{1},{16507}
-1723239386245354632,-985866924,1,{{-11.93201730599305}},{2.6316465323998863},{1},{16478}
-310926232940389306,-675325504,7,"{{-9.210340371976182,-10.401106348814837,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-9.727421389904682,-11.44586643668829}}",{9.078521797355334},{1},"{16430,16413,16413,16440,16478}"
-2216088972165640435,900620969,17,"{{-1.4643856107083681,-1.5235523378721705,-1.025400360113085,-2.4849066497880004,0,-4.822435922102408,-10.829827620263284,-14.959841313840421,-1.779409008716249,-9.319827910797311,-0.3430127066731566,-4.727387818712341,-3.937340792780059,-1.0161294578281923,-4.727387818712341,-6.217826204697014,-2.4849066497880004},{-1.4643856107083681,-1.5235523378721705,-1.025400360113085,-2.4849066497880004,0,-4.822435922102408,-12.367328027087364,-14.959841313840421,-1.779409008716249,-9.319827910797311,-0.3430127066731566,-4.727387818712341,-3.937340792780059,-1.0161294578281923,-4.727387818712341,-6.217826204697014,-2.4849066497880004}}","{2.70805020110221,2.70805020110221}","{1,1}","{16385,16406,16399,16418,16435,16457,16464,16488,16502,16507}"
-7110568913434103698,1168409003,12,"{{-1.3862943611198906,-1.3400058453019061,-3.0610454327046264,-4.727387818712341,-0.164318121186709,-1.9459101490553135,-1.1149585546163294,-10.420568570464626,-10.401106348814837,-4.727387818712341,-1.779409008716249,-1.252762968495368}}",{8.138564737261632},{1},"{16425,16435,16440,16447,16457,16464,16471,16478,16507}"
6841805925482126349,-1692724130,9,"{{-9.210340371976182,-9.504277838590472,-15.242824734036668,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-4.727387818712341,-10.401106348814837}}",{13.126454995307583},{1},"{16430,16413,16413,16399,16435,16440,16471,16478,16488}"
946838174961328458,231284408,2,"{{-1.8626752716686563,-14.743062444355063}}",{0},{1},{16507}
-5323664899700589841,-1194427927,15,"{{-0.7191353283247456,-0.8556044967540088,-0.09725901836917965,-12.367328027087364,-4.639761626644851,-0.11202713060292206,-1.3862943611198906,-1.4309553723739108,-1.3862943611198906,-3.7826452271286155,-1.3862943611198906,-11.806862931584517,-11.806862931584517,-0.6931471805599453,-2.890371757896165}}",{6.280395838960195},{1},"{16430,16413,16413,16418,16440,16452,16457,16464,16478,16483,16507}"
-5845388691995996195,939283836,6,"{{-6.214608050924742,-10.401106348814837,-4.727387818712341,-10.197425019150417,-4.727387818712341,-3.3768950735690333}}",{8.936166649549195},{1},"{16399,16435,16440,16464,16478}"
1322643491423167220,515780133,14,"{{-1.8626752716686563,0,-12.367328027087364,-9.319827910797311,-1.4643856107083681,-12.310757748468845,-3.7425615452004064,-4.120729178096371,-3.1682398607308766,-4.727387818712341,-10.420568570464626,-4.727387818712341,-1.0161294578281923,-10.401106348814837}}",{3.8066624897703196},{1},"{16385,16399,16418,16435,16440,16457,16464,16478,16488,16507}"
9105500078934324812,1974047039,5,"{{-10.401106348814837,-4.727387818712341,-9.860952782529203,-4.727387818712341,-13.046917587694706}}",{11.06195554002416},{1},"{16435,16440,16471,16478}"
9105500078934324812,1752097358,7,"{{-0.8755327071046938,-10.401106348814837,-4.727387818712341,-9.860952782529203,-15.242824734036668,-3.3768950735690333,-4.727387818712341}}",{10.028797743501574},{1},"{16399,16435,16440,16471,16478,16488}"
1025902338300761143,1940132379,5,"{{-9.504277838590472,-11.932270739692985,-1.3862943611198906,-1.3862943611198906,-10.401106348814837}}",{8.763428073953845},{1},"{16430,16413,16440,16478}"
-2787191317670660246,881411774,9,"{{-12.367328027087364,-0.5682273363332855,-0.20307550321591045,-0.676173906980733,-4.727387818712341,-2.890371757896165,-4.727387818712341,-4.727387818712341,-1.791759469228055}}",{4.007333185232471},{1},"{16418,16435,16435,16452,16457,16471,16483,16507}"
3549109824785540005,160355366,20,"{{-3.4196523656796733,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-3.1682398607308766,-1.4643856107083681,-4.727387818712341,-4.727387818712341,0,-4.727387818712341,-3.7425615452004064,-0.5682273363332855,-1.3862943611198906,-10.401106348814837,-11.806862931584517,-14.959841313840421,-12.367328027087364,-1.0161294578281923,-1.3862943611198906,-0.20307550321591045}}",{10.240745194931177},{1},"{16385,16430,16413,16406,16399,16418,16435,16435,16440,16457,16464,16478,16488,16495,16502,16507}"
-6846011022746249658,-178000740,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},"{16435,16435}"
-5951735317690032369,-2265180,2,"{{-10.401106348814837,-10.708250642916408},{-11.806862931584517,-10.708250642916408}}","{10.766440796819609,7.9909154630913255}","{1,1}","{16440,16478}"
-2444720784039749802,-881386747,3,"{{-2.3978952727983707,-15.242824734036668,-2.4849066497880004}}",{13.795150419005036},{1},"{16399,16488,16502}"
4778871310081631647,226490392,8,"{{-4.727387818712341,-4.727387818712341,-8.626725545908231,-1.9459101490553135,-2.578530112938457e-06,-4.727387818712341,-4.727387818712341,-1.9459101490553135}}",{6.421622267806518},{1},"{16435,16435,16447,16457,16464,16471,16507}"
7519382914444524780,-290182578,3,"{{-13.046917587694706,-9.21954258275344,-10.829827620263284}}",{8.382518288089635},{1},"{16418,16457,16471}"
1025902338300761143,1280010981,13,"{{-0.6043176896131222,-9.504277838590472,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-2.6737692048765918,-1.9459101490553135,0,-14.959841313840421,-4.727387818712341,-4.727387818712341,-10.401106348814837,-1.9590502892399166}}",{7.454719949364001},{1},"{16430,16413,16406,16399,16435,16440,16447,16471,16478,16507}"
7100159318594498086,1463267216,8,"{{-0.8492773114727407,-1.5250249607617929e-05,-1.0905122672785013,-2.890371757896165,-1.329901240957227,-0.2618198379253543,-12.888172656062823,-2.890371757896165}}",{2.6390573296152584},{1},"{16399,16452,16483,16488,16495,16507}"
-7110568913434103698,-1193148452,7,"{{-0.6228005731438893,-12.367328027087364,-1.5549634809551214,-1.1149585546163294,-10.420568570464626,-10.401106348814837,-1.779409008716249},{-0.6228005731438893,-12.367328027087364,-1.3400058453019061,-1.1149585546163294,-10.420568570464626,-10.401106348814837,-1.779409008716249}}","{4.2626798770413155,8.427049641563272}","{1,1}","{16418,16440,16457,16478,16507}"
9106003620751043838,505765810,1,{{-1.3862943611198906}},{0},{1},{16425}
-3475685009172437784,1858443810,2,"{{-9.210340371976182,-1.3862943611198906}}",{0},{1},{16413}
-3475685009172437784,-1485712887,10,"{{-9.210340371976182,-0.9134981405910861,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-10.420568570464626,-4.727387818712341,-4.727387818712341,-10.401106348814837,-3.2466960139287666}}",{3.367295829986474},{1},"{16430,16413,16413,16435,16440,16471,16478,16507}"
-6682106289455670140,-114338256,7,"{{-0.6043176896131222,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.6931471805599453,-9.860952782529203,-10.401106348814837}}",{7.614312146452},{1},"{16430,16413,16413,16440,16478,16507}"
-2202723705874175045,-132948468,5,"{{-10.401106348814837,-1.9459101490553135,-1.9459101490553135,-9.727421389904682,-0.09933504492467592}}",{9.032528630660057},{1},"{16430,16440,16447,16478,16507}"
-3475685009172437784,1706890788,8,"{{-0.9134981405910861,-1.3862943611198906,-1.3862943611198906,-10.420568570464626,-4.727387818712341,-4.727387818712341,-10.401106348814837,-3.2466960139287666}}",{3.367295829986474},{1},"{16430,16413,16435,16440,16471,16478,16507}"
-310926232940389306,-1404587973,12,"{{-9.210340371976182,-15.242824734036668,-1.9459101490553135,-9.211447651454138,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-8.517243192666278,-1.3862943611198906,-0.6043176896131222,-14.959841313840421,-0.00010000500033334732}}",{1.3862943611198906},{1},"{16430,16413,16413,16406,16399,16447,16488,16507}"
2333270921735776355,1937758167,3,"{{-0.2876820724517809,0,-1.3862943611198906}}",{0},{1},{16425}
-7678011977838348522,-1901403633,6,"{{-0.20307550321591045,-0.2618198379253543,-4.727387818712341,-4.727387818712341,-12.472072764021362,-3.582480449704539}}",{12.36153246805606},{1},"{16399,16435,16483,16495,16507}"
-2080431693778951356,528510012,5,"{{-1.5235523378721705,-0.6678173444306782,-0.8246229357117946,-14.743062444355063,-0.27407344163817887}}",{11.516419354224483},{1},"{16457,16507}"
2399599952233934428,1665010305,6,"{{-3.3768950735690333,-4.727387818712341,-4.727387818712341,-9.21954258275344,-10.829827620263284,-4.388984109633438}}",{6.939253946041508},{1},"{16399,16418,16435,16457,16464}"
-1116224040252844741,-1832547211,5,"{{-4.727387818712341,-4.727387818712341,-4.530490230217652,-0.6678600329309736,-13.272906988144165}}",{4.990432586778736},{1},"{16435,16457,16471}"
-2202723705874175045,-1632505459,13,"{{-9.210340371976182,-15.242824734036668,-10.401106348814837,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-8.517243192666278,-1.3862943611198906,-9.727421389904682,-0.09933504492467592,-14.959841313840421,-0.00010000500033334732},{-9.210340371976182,-15.242824734036668,-11.806862931584517,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-8.517243192666278,-1.3862943611198906,-9.727421389904682,-0.09933504492467592,-14.959841313840421,-0.00010000500033334732}}","{3.4965075614664802,3.4965075614664802}","{1,1}","{16430,16413,16413,16406,16399,16440,16447,16478,16488,16507}"
3350265702090035455,-2128938749,4,"{{-11.806862931584517,-10.401106348814837,-1.0161294578281923,-12.367328027087364}}",{14.85668968917151},{1},"{16399,16418,16440,16457,16478}"
-6571914703387389993,343582451,17,"{{-4.727387818712341,-3.1682398607308766,-1.4643856107083681,-3.526913309836802,-4.727387818712341,-14.959157077216943,-1.3862943611198906,-3.7812871628407643,-0.5682273363332855,-12.868292334320397,-10.401106348814837,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-12.367328027087364,-1.0161294578281923,-0.5614967699468958}}",{2.70805020110221},{1},"{16385,16430,16413,16406,16399,16418,16435,16440,16457,16464,16478,16488,16507}"
-310926232940389306,-1223505859,5,"{{-10.401106348814837,-1.9459101490553135,-1.9459101490553135,-9.727421389904682,-0.6043176896131222}}",{13.102574870008462},{1},"{16399,16440,16447,16478,16507}"
5372730239182956237,149825031,5,"{{-1.779409008716249,-10.401106348814837,-1.1149585546163294,-1.3862943611198906,-10.420568570464626}}",{11.203842688978362},{1},"{16430,16425,16440,16457,16478}"
3549109824785540005,-2032678029,9,"{{-3.1682398607308766,-1.4643856107083681,-4.727387818712341,-4.727387818712341,-3.7425615452004064,-0.5682273363332855,-10.401106348814837,-11.806862931584517,-0.20307550321591045}}",{7.568379267836522},{1},"{16385,16430,16399,16435,16440,16478,16488,16495,16507}"
-2080431693778951356,-1076194763,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
3549109824785540005,2023288773,13,"{{-3.4196523656796733,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-4.727387818712341,0,-3.7425615452004064,-0.5682273363332855,-10.401106348814837,-12.963524726190421,-11.806862931584517,-14.959841313840421,-0.20307550321591045}}",{8.08394570229562},{1},"{16385,16406,16399,16435,16440,16464,16478,16502,16507}"
-9026514954839072455,-1816815554,6,"{{-4.727387818712341,-3.2466960139287666,-4.727387818712341,-1.3862943611198906,-13.272906988144165,-1.3862943611198906}}",{10.095470619600714},{1},"{16425,16435,16457,16471}"
-3475685009172437784,1949959643,3,"{{-11.44586643668829,-10.420568570464626,-10.401106348814837}}",{8.287528423111763},{1},"{16430,16440,16478}"
-6682106289455670140,1101191810,5,"{{-0.6043176896131222,-1.3862943611198906,-0.6931471805599453,-9.860952782529203,-10.401106348814837}}",{8.879750798513125},{1},"{16430,16413,16440,16478,16507}"
-7971004576533452411,1112310382,1,{{-11.806862931584517}},{0},{1},{16440}
-7994933085961275538,1217026317,1,{{-10.401106348814837}},{5.645446897643238},{1},{16478}
6624959997497422723,870347598,5,"{{-1.8626752716686563,-12.367328027087364,-10.708250642916408,-1.0161294578281923,-10.401106348814837}}",{7.362645270417825},{1},"{16418,16440,16457,16478,16507}"
-6571914703387389993,-1100443868,5,"{{-1.3862943611198906,-11.44586643668829,-10.401106348814837,-11.806862931584517,-1.3862943611198906}}",{3.2188758248682006},{1},"{16430,16413,16440,16478}"
3549109824785540005,972424042,8,"{{-2.4849066497880004,-2.4849066497880004,-3.1682398607308766,-1.4643856107083681,-3.7425615452004064,-10.401106348814837,-11.806862931584517,-14.959841313840421}}",{9.054037377580782},{1},"{16385,16430,16406,16399,16440,16478,16488,16495,16502}"
1025902338300761143,702378938,2,"{{-13.046917587694706,-1.9590502892399166}}",{0},{1},{16471}
1524343667767028728,-369693756,1,{{-10.420568570464626}},{1.0986122886681098},{1},{16440}
-5323664899700589841,-236295406,5,"{{-0.8556044967540088,-0.09725901836917965,-4.639761626644851,-3.7826452271286155,-2.772588722239781}}",{7.768956044538332},{1},"{16430,16452,16464,16478,16483,16507}"
-4209927756710409746,2095501071,13,"{{-4.727387818712341,-0.8246229357117946,-4.727387818712341,-1.0161294578281923,-1.779409008716249,-1.779409008716249,-1.3862943611198906,-11.806862931584517,-3.627765135193404,-12.310757748468845,-0.20307550321591045,-10.829827620263284,-7.327459299804411}}",{3.6109179126442243},{1},"{16392,16418,16425,16435,16440,16457,16464,16478,16507}"
-1723239386245354632,-357430047,7,"{{-0.20307550321591045,-0.09725901836917965,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-3.7826452271286155,-2.772588722239781}}",{5.429345628954441},{1},"{16430,16413,16452,16483,16507}"
-9026514954839072455,-807755174,9,"{{-4.727387818712341,-3.2466960139287666,-0.3430127066731566,-4.727387818712341,-1.3862943611198906,-0.8246229357117946,-12.367328027087364,-1.0161294578281923,-1.3862943611198906}}",{8.643649615368796},{1},"{16418,16425,16435,16457,16471,16507}"
-8754961486292191806,2072962349,2,"{{-10.401106348814837,-11.806862931584517}}",{9.263312256742289},{1},"{16440,16478}"
4486446217020337985,-839603455,7,"{{-4.727387818712341,-0.3696093159219786,0,-4.727387818712341,-1.3862943611198906,-3.4819312730925707,-7.327459299804411}}",{8.046549357283078},{1},"{16392,16425,16435,16457,16464,16478,16507}"
5372730239182956237,1790963210,14,"{{-4.727387818712341,-2.994692088903998,-1.779409008716249,-10.401106348814837,-1.9459101490553135,-1.1149585546163294,-1.252762968495368,-4.727387818712341,-4.727387818712341,-0.027363187820156575,-1.3862943611198906,-4.727387818712341,-0.9134981405910861,-10.420568570464626}}",{10.052596975123969},{1},"{16425,16435,16435,16440,16447,16457,16464,16471,16478,16507}"
-1723239386245354632,1089514755,8,"{{-1.0986122886681093,-2.7653821929596063,-0.7191353283247456,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-3.7826452271286155,-2.772588722239781}}",{8.043342170441608},{1},"{16430,16413,16413,16452,16457,16464,16483}"
6841805925482126349,-995122296,7,"{{-0.6043176896131222,-9.504277838590472,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-1.9459101490553135,-10.401106348814837}}",{7.144407180321139},{1},"{16430,16413,16440,16447,16478,16507}"
-3210595597316270705,-1872599721,13,"{{-4.727387818712341,-4.639761626644851,-1.779409008716249,-10.401106348814837,-1.1149585546163294,-4.727387818712341,-0.6228005731438893,-4.727387818712341,-12.367328027087364,-1.5208970477490613,-1.3862943611198906,-4.727387818712341,-10.420568570464626}}",{8.79527937019457},{1},"{16418,16425,16435,16435,16440,16457,16464,16471,16478}"
-1889760809355916724,1077902500,1,{{-4.727387818712341}},{0},{1},{16435}
-3475685009172437784,1217560213,14,"{{-0.9134981405910861,-15.242824734036668,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-2.6737692048765918,-1.9459101490553135,0,-10.420568570464626,-14.959841313840421,-4.727387818712341,-4.727387818712341,-10.401106348814837,-3.2466960139287666}}",{4.532599493153256},{1},"{16430,16413,16406,16399,16435,16440,16447,16471,16478,16488,16507}"
2399599952233934428,-2097271291,7,"{{-4.727387818712341,-4.727387818712341,-4.727387818712341,-4.727387818712341,-9.21954258275344,-10.829827620263284,-4.388984109633438}}",{11.612191446626857},{1},"{16418,16435,16435,16457,16464,16471,16478}"
3199076743843001296,-1190414936,3,"{{-12.367328027087364,-11.806862931584517,-10.401106348814837}}",{15.869240111416893},{1},"{16399,16418,16440,16457,16478,16507}"
316739818532851506,-616837323,5,"{{-0.20307550321591045,-1.779409008716249,-3.937340792780059,-1.025400360113085,-1.5235523378721705}}",{10.292247232072588},{1},"{16399,16457,16507}"
-7110568913434103698,2044276542,8,"{{-1.3400058453019061,-3.0610454327046264,-1.9459101490553135,-1.1149585546163294,-10.420568570464626,-10.401106348814837,-1.779409008716249,-1.252762968495368}}",{8.479698986988657},{1},"{16440,16447,16457,16464,16478,16507}"
-917204397272063480,1635141184,3,"{{-13.272906988144165,-11.806862931584517,-10.401106348814837}}",{11.908690344280432},{1},"{16440,16457,16478}"
3549109824785540005,-1301452026,10,"{{-3.4196523656796733,-2.4849066497880004,-2.4849066497880004,0,-3.7425615452004064,-0.5682273363332855,-10.401106348814837,-12.963524726190421,-11.806862931584517,-0.20307550321591045}}",{8.269244521183056},{1},"{16385,16399,16440,16464,16478,16502,16507}"
-4506995590541967356,-1263862685,1,{{-11.113715751024571}},{0},{1},{16440}
-2924466581088026648,87787302,3,"{{-0.02913556429686999,-1.167407949203554,-14.743062444355063}}",{0},{1},{16507}
1038524182031953798,-2012489551,7,"{{-0.7191353283247456,-0.09725901836917965,-10.401106348814837,-0.8556044967540088,-3.7826452271286155,-11.806862931584517,-2.890371757896165}}",{6.558197802812269},{1},"{16440,16452,16457,16478,16483,16507}"
-7994933085961275538,-2099855104,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16413}
-1944885556475480423,1717005039,3,"{{-15.242824734036668,-11.806862931584517,-10.401106348814837}}",{15.869240111416893},{1},"{16399,16440,16457,16478,16488,16507}"
1524343667767028728,1176974604,12,"{{-1.3862943611198906,-0.6228005731438893,-12.367328027087364,-0.9134981405910861,-2.994692088903998,-0.027363187820156575,-1.9459101490553135,-4.727387818712341,-4.727387818712341,-10.420568570464626,-10.401106348814837,-1.252762968495368}}",{11.845690839660115},{1},"{16418,16425,16435,16440,16447,16457,16464,16471,16478,16507}"
-1723239386245354632,890434492,12,"{{-1.0986122886681093,-1.3862943611198906,-0.7191353283247456,-0.20307550321591045,-0.09725901836917965,-12.367328027087364,-0.11202713060292206,-1.4309553723739108,-1.3862943611198906,-1.3862943611198906,-3.7826452271286155,-2.772588722239781}}",{8.245384468120747},{1},"{16430,16413,16418,16425,16452,16457,16478,16483,16507}"
-3485514449383768787,-1528241180,4,"{{-12.482320849731162,-9.211447651454138,-2.742124164954491,-0.8755327071046938}}",{8.81269461292015},{1},"{16399,16488}"
2399599952233934428,1205668063,5,"{{-4.727387818712341,-4.727387818712341,-3.3768950735690333,-9.21954258275344,-10.829827620263284}}",{7.2305631534092925},{1},"{16399,16418,16435,16457,16471}"
5068614643165729469,-263472607,10,"{{-1.4643856107083681,-2.4849066497880004,0,-3.1682398607308766,-3.7425615452004064,-4.727387818712341,-0.6043176896131222,-4.727387818712341,-3.4196523656796733,-2.4849066497880004}}",{8.220133957151859},{1},"{16385,16399,16435,16464,16488,16502,16507}"
7915967579038312663,-1010583104,1,{{-1.0161294578281923}},{11.34855776873237},{1},{16418}
-6682106289455670140,147553105,13,"{{-0.6043176896131222,-5.3267168438752,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-3.3768950735690333,-0.6931471805599453,-9.860952782529203,-15.242824734036668,-0.8755327071046938,-11.806862931584517}}",{6.6293632534374485},{1},"{16430,16413,16413,16399,16435,16440,16464,16478,16488,16507}"
4184495773567888797,-202317797,3,"{{-14.743062444355063,-0.5682273363332855,-0.20307550321591045}}",{0},{1},{16507}
-6387362809141986757,1138296755,8,"{{-10.401106348814837,-1.9459101490553135,-1.9459101490553135,-2.6737692048765918,0,-9.504277838590472,-0.6043176896131222,-14.959841313840421}}",{8.759511722116487},{1},"{16430,16406,16399,16440,16447,16478,16507}"
3199076743843001296,-1040298586,4,"{{-15.242824734036668,-9.211447651454138,-11.806862931584517,-10.401106348814837},{-12.482320849731162,-9.211447651454138,-11.806862931584517,-11.806862931584517},{-15.242824734036668,-2.0079774585096875,-11.806862931584517,-10.401106348814837}}","{9.353401214816834,9.353401214816834,13.922677441157468}","{1,1,1}","{16399,16440,16457,16478,16488,16507}"
-6387362809141986757,-1847456710,10,"{{-9.210340371976182,-15.242824734036668,-10.401106348814837,-1.3862943611198906,-1.3862943611198906,-2.6737692048765918,0,-9.504277838590472,-1.3862943611198906,-14.959841313840421}}",{9.938758166618047},{1},"{16430,16413,16413,16406,16399,16440,16478,16488}"
1322643491423167220,-956743517,1,{{-10.420568570464626}},{1.0986122886681098},{1},{16440}
-2216088972165640435,-1892975768,2,"{{-13.858945455877352,-3.937340792780059}}",{3.2188758248682006},{1},{16399}
-3515944407635664271,1628772941,13,"{{-4.727387818712341,-0.8246229357117946,-0.3430127066731566,-0.7487598523539759,-4.727387818712341,-2.890371757896165,-4.727387818712341,-1.9459101490553135,-4.727387818712341,-1.9459101490553135,-1.9459101490553135,-13.046917587694706,-1.791759469228055}}",{1.6094379124341003},{1},"{16435,16435,16447,16447,16452,16471,16471,16483,16507}"
-7110568913434103698,-958182245,12,"{{-0.6228005731438893,-12.367328027087364,-1.3400058453019061,-3.0610454327046264,-1.9459101490553135,-4.727387818712341,-4.727387818712341,-1.1149585546163294,-10.420568570464626,-10.401106348814837,-1.779409008716249,-1.252762968495368}}",{8.29254851397576},{1},"{16418,16435,16440,16447,16457,16464,16478,16507}"
-5951735317690032369,-1263862685,1,{{-10.708250642916408}},{1.0986122886681098},{1},{16440}
-6747521538659772949,1093988569,3,"{{-4.6002870046727695,-3.7425615452004064,-1.4643856107083681}}",{6.052089168924417},{1},"{16385,16399,16488}"
-1573023350148659030,79481792,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16413}
7519382914444524780,1865759099,5,"{{-13.046917587694706,-4.727387818712341,-4.727387818712341,-9.21954258275344,-10.829827620263284}}",{7.278628942320682},{1},"{16418,16435,16457,16471}"
9105500078934324812,-2109299736,7,"{{-0.8755327071046938,-10.401106348814837,-4.727387818712341,-9.860952782529203,-15.242824734036668,-3.3768950735690333,-4.727387818712341}}",{10.028797743501574},{1},"{16399,16435,16440,16471,16478,16488,16507}"
-6682106289455670140,408540445,1,{{-13.046917587694706}},{1.0986122886681098},{1},{16471}
-1573023350148659030,-1763318529,11,"{{-4.727387818712341,-2.994692088903998,-1.779409008716249,-10.401106348814837,-1.1149585546163294,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.2876820724517809,-4.727387818712341,-10.420568570464626}}",{9.112176123188952},{1},"{16430,16413,16413,16435,16440,16457,16464,16478}"
-5949668645089970217,2045871845,10,"{{-1.3862943611198906,-0.9134981405910861,-2.994692088903998,-0.027363187820156575,-4.727387818712341,-4.727387818712341,-1.1149585546163294,-10.420568570464626,-10.401106348814837,-1.779409008716249}}",{11.244104400159365},{1},"{16425,16435,16440,16457,16464,16471,16478,16507}"
-2216088972165640435,-2139743105,15,"{{-1.4643856107083681,-1.5235523378721705,-1.025400360113085,-2.4849066497880004,0,-4.822435922102408,-10.829827620263284,-14.959841313840421,-1.779409008716249,-9.319827910797311,-0.3430127066731566,-3.937340792780059,-1.0161294578281923,-6.217826204697014,-2.4849066497880004}}",{2.70805020110221},{1},"{16385,16406,16399,16418,16457,16464,16488,16502,16507}"
-3210595597316270705,-66122346,15,"{{-1.779409008716249,-10.401106348814837,-1.9459101490553135,-1.1149585546163294,-1.252762968495368,-0.6228005731438893,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-0.2876820724517809,-1.5208970477490613,-1.3862943611198906,-0.9134981405910861,-10.420568570464626}}",{7.411556287811163},{1},"{16430,16413,16413,16418,16425,16440,16447,16457,16471,16478,16507}"
