fs,fss,nfeatures,features,targets,reliability,oids
1524343667767028728,516470023,8,"{{-1.3862943611198906,-0.6205165092208073,-12.367328027087364,-3.042152118766473,-4.727387818712341,-4.727387818712341,-10.420568570464626,-10.399707023912757}}",{11.92190439237819},{1},"{16418,16425,16435,16440,16457,16464,16478}"
6841805925482126349,918234722,3,"{{-0.6013501121092636,-9.504277838590472,-10.406753001631923}}",{7.62657020629066},{1},"{16430,16440,16478,16507}"
4954783290691726040,-333711083,9,"{{-0.4163642893496924,-1.1184536007002992,-10.832793221487778,-5.972969968782232,-3.1167237124990614,-0.9093813229874713,-8.627157026146932,-3.5388515741435147,-4.209047175467817},{-0.4132714955136291,-1.1351725646666098,-10.828579440363352,-5.904675430734458,-3.0892326700939985,-0.9165428475883713,-8.625855712553502,-3.542069970915452,-4.016273042989332}}","{4.6443908991413725,4.6443908991413725}","{1,1}","{16399,16418,16457,16507}"
-5949668645089970217,-1973219455,10,"{{-1.3862943611198906,-0.9166616375791621,-3.042152118766473,-0.027073011310292976,-1.9459101490553135,-1.1351725646666098,-10.420568570464626,-10.399707023912757,-1.7785668925906666,-1.252762968495368}}",{11.286049958566341},{1},"{16425,16440,16447,16457,16464,16471,16478,16507}"
-6747521538659772949,-1230971347,1,{{-14.959841313840421}},{0},{1},{16406}
9105500078934324812,1177969910,6,"{{-4.727387818712341,-13.411920690492815,-4.727387818712341,-4.727387818712341,-4.355709330263225,-4.727387818712341}}",{11.53777416293962},{1},"{16435,16435,16464,16471}"
-6571914703387389993,258872565,12,"{{-3.4228550860897125,-1.3862943611198906,-0.5633711638748847,-12.871444533127391,-1.3862943611198906,-10.408405761837653,-11.806862931584517,-1.3862943611198906,-12.367328027087364,-1.0178805503185573,-1.3862943611198906,-0.5638396969686978}}",{1.6094379124341003},{1},"{16430,16413,16413,16418,16440,16457,16464,16478,16507}"
-1723239386245354632,1441130855,10,"{{-1.0986122886681093,-0.716729743982762,-12.367328027087364,-0.11241496692698875,-1.3862943611198906,-1.3862943611198906,-1.739495277423651,-1.3862943611198906,-3.7826452271286155,-2.890371757896165}}",{5.697093486505405},{1},"{16430,16413,16413,16418,16452,16457,16483}"
2333270921735776355,2120461219,7,"{{-0.11241496692698875,-11.806862931584517,-0.6701079654882718,-12.367328027087364,-2.890371757896165,-7.880135874069238,-10.708250642916408}}",{8.845921233304018},{1},"{16418,16440,16452,16457,16478,16483}"
-1944885556475480423,-780465898,2,"{{-11.806862931584517,-10.403077093213303}}",{10.641608098738805},{1},"{16440,16478}"
-6846011022746249658,1472611767,2,"{{-12.367328027087364,-4.604796523203497}}",{0},{1},{16418}
1168076528610430802,1367390329,4,"{{-3.351265039837249,-4.727387818712341,-4.355709330263225,-4.727387818712341}}",{10.93276762643258},{1},"{16399,16435,16464,16471}"
1693774000992751456,-868857877,17,"{{-3.356035252208902,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-3.57214689205388,-1.464962438170828,-4.727387818712341,-14.95847970614934,0,-1.3862943611198906,-3.7598743309330156,-1.3862943611198906,-10.399707023912757,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-1.3862943611198906}}",{9.976552123393134},{1},"{16385,16430,16413,16413,16406,16399,16435,16440,16457,16464,16478,16488,16495,16502}"
-2202723705874175045,-625001692,5,"{{-10.408405761837653,-8.517243192666278,-9.727421389904682,-14.959841313840421,-0.00010000500033334732}}",{3.4965075614664802},{1},"{16430,16406,16399,16440,16478}"
-3210595597316270705,-1763318529,11,"{{-4.727387818712341,-4.689276708148014,-1.77923003228001,-10.408405761837653,-1.1184536007002992,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.2876820724517809,-4.727387818712341,-10.420568570464626}}",{7.387090235656757},{1},"{16430,16413,16413,16435,16440,16457,16464,16478}"
-2216088972165640435,211049182,7,"{{-1.5249363337913024,-1.021929065481837,0,-1.77923003228001,-9.320259410370216,-0.3445863992273025,-4.946857182001198}}",{1.3862943611198906},{1},"{16457,16464,16507}"
7721649514993682563,-27753780,7,"{{-11.933273713100778,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.6931471805599453,-9.860952782529203,-10.399707023912757}}",{9.701126540404447},{1},"{16430,16413,16413,16440,16478}"
7721649514993682563,-1489356553,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
-1944885556475480423,157320189,5,"{{-12.367328027087364,-1.0178805503185573,-13.289498535704016,-11.806862931584517,-10.408405761837653}}",{11.131899278739082},{1},"{16418,16440,16457,16478}"
3759324545287071861,-1763690051,5,"{{-10.401012657809138,-1.856931878450657,-11.806862931584517,-15.242824734036668,-9.21128813981561},{-10.408405761837653,-8.699516147719791,-11.806862931584517,-15.242824734036668,-9.21114069214493},{-10.401012657809138,-0.6047419050372688,-11.806862931584517,-15.242824734036668,-9.21128813981561},{-10.399707023912757,-9.71284199518734,-11.806862931584517,-15.242824734036668,-9.211314179308093}}","{1.791759469228055,0.6931471805599453,1.791759469228055,0.6931471805599453}","{1,1,1,1}","{16399,16440,16478,16488,16507}"
2399599952233934428,-1099956605,9,"{{-4.727387818712341,-4.727387818712341,-4.727387818712341,-4.727387818712341,-9.219334027267664,-10.832793221487778,-9.860952782529203,-11.806862931584517,-4.355709330263225}}",{7.951559331155252},{1},"{16418,16435,16435,16440,16457,16464,16471,16478,16507}"
-1723239386245354632,504399381,11,"{{-1.0986122886681093,-2.7623154614136407,-1.3862943611198906,-0.7196417322400421,-0.20444753907275423,-0.09797250659770443,-12.367328027087364,-0.11133387618242173,-1.381701778177125,-1.3862943611198906,-1.3862943611198906}}",{7.529943370601589},{1},"{16430,16413,16418,16425,16457,16464,16483,16507}"
3549109824785540005,-621855000,1,{{-4.727387818712341}},{0},{1},{16435}
1025902338300761143,197854665,14,"{{-9.210340371976182,-0.6003735468458322,-15.242824734036668,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-2.728318396736584,-1.9459101490553135,0,-1.3862943611198906,-14.959841313840421,-4.727387818712341,-4.727387818712341,-1.9593527751870468}}",{12.76384960099182},{1},"{16430,16413,16413,16406,16399,16435,16447,16471,16478,16488,16507}"
5372730239182956237,-2017763667,16,"{{-4.727387818712341,-3.042152118766473,-1.7785668925906666,-10.399707023912757,-1.9459101490553135,-1.1351725646666098,-1.252762968495368,-4.727387818712341,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-0.027073011310292976,-1.3862943611198906,-4.727387818712341,-0.9166616375791621,-10.420568570464626}}",{9.232297539328226},{1},"{16430,16413,16425,16435,16435,16440,16447,16457,16464,16471,16478,16507}"
7721649514993682563,973695374,1,{{-11.936279667354086}},{4.937223489411663},{1},{16478}
-2202723705874175045,1649528381,8,"{{-9.210340371976182,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-14.743062444355063,-1.3862943611198906,-0.09951835541563056}}",{10.260567414484496},{1},"{16430,16413,16413,16447,16507}"
7519382914444524780,-1613189630,2,"{{-13.411920690492815,-5.373040925461344}}",{0},{1},{16464}
5539820102114296223,2141232961,1,{{-10.403077093213303}},{6.068425588244111},{1},{16478}
146477119612211947,-874936443,9,"{{-6.524763044081236,-3.387491713864136,-4.727387818712341,-4.727387818712341,-6.221048297753849,-10.828579440363352,-9.860952782529203,-11.806862931584517,-5.360192784691717}}",{6.678342114654332},{1},"{16399,16418,16435,16440,16457,16464,16471,16478}"
-5845388691995996195,1172988189,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
-1889760809355916724,79481792,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16413}
9106003620751043838,706335840,2,"{{-4.328652694770898,-2.2114839906079213}}",{10.086850233838494},{1},{16457}
7721649514993682563,1509528423,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
5372730239182956237,1127288192,17,"{{-4.727387818712341,-3.035889670665354,-1.7791637183110758,-10.407535888045164,-1.9459101490553135,-1.1201254970969303,-1.252762968495368,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-0.027679496271945627,-4.727387818712341,-0.9101093544466404,-10.420568570464626}}",{9.079206103951382},{1},"{16430,16413,16413,16435,16435,16440,16447,16457,16464,16471,16478,16507}"
146477119612211947,-199974975,9,"{{-0.6003735468458322,-8.221736713706495,-5.876105282086291,-3.351265039837249,-9.219334027267664,-10.832793221487778,-9.860952782529203,-11.806862931584517,-5.373040925461344}}",{5.529429087511423},{1},"{16399,16418,16440,16457,16464,16471,16478,16507}"
7100159318594498086,1797129513,11,"{{-0.27051108065005913,-0.8528557143974913,-2.1966507892170215e-05,-1.0950984672858715,-2.890371757896165,-1.3268764952197487,-0.2613993973970784,-4.727387818712341,-4.727387818712341,-12.879227497947435,-2.890371757896165},{-0.28833778505482005,-0.8524679343791013,-1.528571680629308e-05,-1.0922028623023963,-2.890371757896165,-1.3378475372164669,-0.2614268902516527,-4.727387818712341,-4.727387818712341,-10.126631129112463,-2.890371757896165}}","{3.4657359027997265,3.4657359027997265}","{1,1}","{16385,16399,16435,16452,16483,16488,16495,16507}"
-7971004576533452411,515062420,3,"{{-8.765770543987257,-10.408405761837653,-11.806862931584517},{-11.925048683703473,-10.403077093213303,-11.806862931584517}}","{5.5254529391317835,5.5254529391317835}","{1,1}","{16440,16478,16483}"
-7110568913434103698,1621660905,10,"{{-1.3345371799272947,-3.1009740208738745,-1.9459101490553135,-4.727387818712341,-4.727387818712341,-1.1184536007002992,-10.420568570464626,-10.408405761837653,-1.77923003228001,-1.252762968495368}}",{8.39479954320217},{1},"{16435,16440,16447,16457,16464,16478,16507}"
7519382914444524780,287189264,6,"{{-3.351265039837249,-9.219334027267664,-10.832793221487778,-9.860952782529203,-11.806862931584517,-5.373040925461344},{-3.387491713864136,-6.221048297753849,-10.828579440363352,-9.860952782529203,-11.806862931584517,-5.360192784691717}}","{7.388327859577107,7.388327859577107}","{1,1}","{16399,16418,16440,16457,16464,16478}"
-4209927756710409746,-413661655,1,{{-11.806862931584517}},{0},{1},{16440}
146477119612211947,-1447112510,8,"{{-0.6003735468458322,-0.8799588309059216,-8.221736713706495,-15.242824734036668,-5.876105282086291,-3.351265039837249,-9.219334027267664,-10.832793221487778}}",{3.58351893845611},{1},"{16399,16418,16457,16471,16488,16507}"
6417179009749033666,-1803723711,1,{{-13.29168597461982}},{1.791759469228055},{1},{16457}
-196995888411579451,-1505649685,1,{{-10.401012657809138}},{8.39931015075952},{1},{16478}
-7678011977838348522,1563833686,8,"{{-0.8669732066496884,-2.1966507892170215e-05,-0.20277735447343828,-1.3268764952197487,-0.2613993973970784,-4.727387818712341,-4.727387818712341,-3.5776968105621516}}",{10.724830039099766},{1},"{16399,16435,16483,16488,16495,16507}"
-7110568913434103698,-343174436,11,"{{-0.6221918119769354,-12.367328027087364,-1.5503203183585135,-3.1009740208738745,-0.16371807944955802,-1.9459101490553135,-1.1184536007002992,-10.420568570464626,-10.408405761837653,-1.77923003228001,-1.252762968495368},{-0.6221918119769354,-12.367328027087364,-1.3345371799272947,-3.1009740208738745,-0.16371807944955802,-1.9459101490553135,-1.1184536007002992,-10.420568570464626,-10.408405761837653,-1.77923003228001,-1.252762968495368}}","{4.61512051684126,9.356516482133785}","{1,1}","{16418,16440,16447,16457,16464,16471,16478,16507}"
6417179009749033666,-807755174,9,"{{-4.727387818712341,-1.9593527751870468,-0.20277735447343828,-4.727387818712341,-1.3862943611198906,-0.5633711638748847,-12.367328027087364,-1.0178805503185573,-1.3862943611198906}}",{10.653298580213615},{1},"{16418,16425,16435,16457,16471,16507}"
2399599952233934428,-290182578,3,"{{-13.038035668880262,-9.219334027267664,-10.832793221487778},{-13.037511122377854,-6.221048297753849,-10.828579440363352}}","{8.382518288089635,8.382518288089635}","{1,1}","{16418,16457,16471}"
1076878163750528468,1722158716,8,"{{-7.287787566045318,-0.36727377247374354,-1.3862943611198906,0,-3.2442494944885993,-1.3862943611198906,-0.5596157879354228,-1.9459101490553135},{-7.194626100062418,-0.3686330674653848,-1.3862943611198906,0,-3.331946195566476,-1.3862943611198906,-0.5596157879354228,-1.9459101490553135}}","{1.791759469228055,1.791759469228055}","{1,1}","{16430,16413,16447,16464,16507}"
1693774000992751456,-1909034142,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
-2216088972165640435,-642637642,8,"{{-1.51326991574571,-1.0256649276490057,-10.830594878812445,-1.7788840702483464,-9.319580480600402,-0.3445398898530267,-3.9250656571937315,-1.0176303696817812},{-1.5249363337913024,-1.021929065481837,-12.367328027087364,-1.77923003228001,-9.320259410370216,-0.3445863992273025,-3.915027513073413,-1.0178805503185573}}","{4.605170185988092,4.605170185988092}","{1,1}","{16399,16418,16457,16507}"
-6571914703387389993,829014629,21,"{{-4.727387818712341,-3.9108213229262208,-1.4638956203698332,-3.4228550860897125,-4.727387818712341,-4.727387818712341,-14.959296638332512,-4.727387818712341,-1.3862943611198906,-3.75901583492543,-0.5633711638748847,-12.871444533127391,-1.3862943611198906,-10.408405761837653,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-12.367328027087364,-1.0178805503185573,-1.3862943611198906,-0.5638396969686978}}",{2.70805020110221},{1},"{16385,16430,16413,16413,16406,16399,16418,16435,16435,16440,16457,16464,16478,16488,16495,16507}"
146477119612211947,-863257307,5,"{{-0.6003735468458322,-8.221736713706495,-5.876105282086291,-9.219334027267664,-10.832793221487778},{-0.605513364021787,-8.220435458447273,-6.524763044081236,-6.221048297753849,-10.828579440363352}}","{3.044522437723423,3.044522437723423}","{1,1}","{16418,16457,16471,16507}"
-7110568913434103698,211804972,2,"{{-13.037589853993829,-0.16441736654846498}}",{0.9965761395272421},{1},{16471}
3199076743843001296,-701999468,1,{{-14.743062444355063}},{0},{1},{16507}
-2080431693778951356,347811635,1,{{-12.9658966843544}},{0},{1},{16385}
-1944885556475480423,-1970859768,3,"{{-13.866621835787814,-11.806862931584517,-10.408405761837653}}",{13.853184883769025},{1},"{16399,16440,16478}"
4954783290691726040,1237433882,9,"{{-0.4163642893496924,-1.1184536007002992,-10.832793221487778,-3.1167237124990614,-0.9093813229874713,-8.627157026146932,-14.743062444355063,-3.5388515741435147,-4.209047175467817},{-0.4132714955136291,-1.1351725646666098,-10.828579440363352,-3.0892326700939985,-0.9165428475883713,-8.625855712553502,-14.743062444355063,-3.542069970915452,-4.016273042989332}}","{1.3862943611198906,1.3862943611198906}","{1,1}","{16418,16457,16507}"
6417179009749033666,190127292,8,"{{-4.727387818712341,-1.9593527751870468,-4.727387818712341,-1.3862943611198906,-12.367328027087364,-13.289498535704016,-1.0178805503185573,-1.3862943611198906}}",{11.422059395462854},{1},"{16418,16425,16435,16457,16471}"
6417179009749033666,670846748,3,"{{-0.20277735447343828,-14.743062444355063,-0.5633711638748847}}",{0},{1},{16507}
-6682106289455670140,2030973240,13,"{{-0.6003735468458322,-5.373040925461344,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-3.351265039837249,-9.860952782529203,-15.242824734036668,-0.8799588309059216,-4.727387818712341,-4.727387818712341,-10.408405761837653},{-0.605513364021787,-5.360192784691717,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-3.387491713864136,-9.860952782529203,-15.242824734036668,-0.8781763763333013,-4.727387818712341,-4.727387818712341,-11.806862931584517}}","{6.6293632534374485,6.6293632534374485}","{1,1}","{16430,16413,16399,16435,16435,16440,16464,16471,16478,16488,16507}"
-4983731566966487840,1014264260,9,"{{-0.8799588309059216,-10.408405761837653,-4.727387818712341,-1.8621819504090305,-9.320259410370216,-10.197425019150417,-15.242824734036668,-3.351265039837249,-4.727387818712341}}",{1.791759469228055},{1},"{16399,16435,16440,16471,16478,16488,16507}"
6841805925482126349,284853869,7,"{{-9.210340371976182,-0.605513364021787,-9.504277838590472,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-10.399707023912757}}",{12.305374846604035},{1},"{16430,16413,16399,16440,16447,16478,16507}"
2103229838344518222,-757656540,2,"{{-3.7826452271286155,-2.890371757896165}}",{0},{1},{16452}
-6387362809141986757,2011451049,5,"{{-10.408405761837653,-1.9459101490553135,-1.9459101490553135,-9.504277838590472,-0.6003735468458322}}",{12.305374846604035},{1},"{16430,16399,16440,16447,16478,16507}"
5372730239182956237,-352874723,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16413}
6841805925482126349,-650515973,11,"{{-9.210340371976182,-0.6003735468458322,-9.504277838590472,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-1.9459101490553135,-1.3862943611198906,-4.727387818712341,-4.727387818712341,-10.408405761837653}}",{12.153399452151353},{1},"{16430,16413,16413,16399,16435,16440,16447,16471,16478,16507}"
6841805925482126349,812657138,5,"{{-0.6003735468458322,-9.504277838590472,-1.9459101490553135,-1.9459101490553135,-10.408405761837653}}",{8.408716715080153},{1},"{16430,16440,16447,16471,16478,16507}"
5372730239182956237,1025738813,15,"{{-4.727387818712341,-3.035193843098563,-1.77923003228001,-10.408405761837653,-1.1184536007002992,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-0.02774688348990703,-4.727387818712341,-0.9093813229874713,-10.420568570464626}}",{9.119101891541911},{1},"{16430,16413,16413,16435,16435,16440,16457,16464,16471,16478,16507}"
1693774000992751456,1300828123,13,"{{-3.356035252208902,-14.95847970614934,0,-3.7598743309330156,-0.5674274313371713,-12.87346860647334,-10.399707023912757,-12.968482327890216,-11.806862931584517,-14.959841313840421,-12.367328027087364,-1.0174010043147557,-0.20444753907275423}}",{3.4011973816621555},{1},"{16385,16430,16406,16399,16418,16440,16457,16464,16478,16507}"
-6387362809141986757,-1313665063,9,"{{-9.210340371976182,-10.40484354167003,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-9.504277838590472,-1.3862943611198906,-0.6024783533775574}}",{7.144407180321139},{1},"{16430,16413,16413,16440,16447,16478,16507}"
7519382914444524780,-1856602115,7,"{{-4.727387818712341,-4.727387818712341,-3.387491713864136,-6.221048297753849,-10.828579440363352,-9.860952782529203,-11.806862931584517}}",{7.293697720601438},{1},"{16399,16418,16435,16440,16457,16471,16478,16507}"
6841805925482126349,763050010,9,"{{-9.210340371976182,-0.605513364021787,-9.504277838590472,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-1.9459101490553135,-1.3862943611198906,-10.399707023912757}}",{13.273242425561998},{1},"{16430,16413,16413,16399,16440,16447,16471,16478,16507}"
-1573023350148659030,-1790166369,8,"{{-13.037511122377854,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-0.2876820724517809,-0.027073011310292976}}",{10.198430699466112},{1},"{16430,16413,16413,16435,16471}"
-5949668645089970217,808979285,9,"{{-0.9166616375791621,-3.042152118766473,-4.727387818712341,-0.027073011310292976,-4.727387818712341,-4.727387818712341,-10.420568570464626,-10.399707023912757,-4.727387818712341}}",{8.543055850941965},{1},"{16435,16435,16440,16464,16471,16478,16507}"
-6682106289455670140,1672640949,12,"{{-5.373040925461344,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-3.351265039837249,-0.6931471805599453,-9.860952782529203,-4.727387818712341,-4.727387818712341,-11.806862931584517}}",{8.77770959579525},{1},"{16430,16413,16413,16399,16435,16435,16440,16464,16471,16478}"
1076878163750528468,-1713751467,10,"{{-7.287787566045318,-0.36727377247374354,-1.3862943611198906,0,-3.2442494944885993,-1.3862943611198906,-4.727387818712341,-0.5596157879354228,-4.727387818712341,-1.9459101490553135}}",{1.9459101490553132},{1},"{16430,16413,16435,16447,16457,16464,16507}"
3350265702090035455,-1471065285,5,"{{-11.806862931584517,-15.242824734036668,-10.403077093213303,-1.0175867902620463,-12.367328027087364}}",{14.85668968917151},{1},"{16399,16418,16440,16457,16478,16488,16507}"
-1573023350148659030,2019698751,11,"{{-1.77923003228001,-10.408405761837653,-1.1184536007002992,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-0.2876820724517809,-0.02774688348990703,-10.420568570464626}}",{9.16272451803452},{1},"{16430,16413,16413,16435,16440,16457,16471,16478}"
-298514962653462987,-2027454401,4,"{{-1.4643152208967063,-2.890371757896165,-0.2614162389564896,-2.890371757896165}}",{10.41676017994517},{1},"{16399,16452,16483,16507}"
1693774000992751456,-1020581062,14,"{{-3.373449119221902,-2.4849066497880004,-2.4849066497880004,-3.9108213229262208,-1.4638956203698332,-14.959296638332512,0,-3.75901583492543,-0.5633711638748847,-12.871444533127391,-10.408405761837653,-11.806862931584517,-14.959841313840421,-0.20277735447343828},{-3.356035252208902,-2.4849066497880004,-2.4849066497880004,-3.57214689205388,-1.464962438170828,-14.95847970614934,0,-3.7598743309330156,-0.5674274313371713,-12.87346860647334,-10.399707023912757,-11.806862931584517,-14.959841313840421,-0.20444753907275423}}","{1.791759469228055,1.791759469228055}","{1,1}","{16385,16430,16406,16399,16440,16464,16478,16488,16502,16507}"
-1889760809355916724,-1979937185,6,"{{-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-9.860952782529203,-10.404329889894303}}",{9.435162513668947},{1},"{16430,16413,16413,16440,16478,16507}"
-6571914703387389993,-349369081,21,"{{-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-3.57214689205388,-1.464962438170828,-3.4826452535451433,-4.727387818712341,-14.95847970614934,-1.3862943611198906,-3.7598743309330156,-0.5674274313371713,-12.87346860647334,-1.3862943611198906,-10.399707023912757,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-12.367328027087364,-1.0174010043147557,-1.3862943611198906,-0.5594178876104208}}",{6.703188113240863},{1},"{16430,16413,16413,16406,16399,16418,16435,16440,16457,16464,16478,16488,16495,16502,16507}"
3549109824785540005,475794307,1,{{-1.3862943611198906}},{0},{1},{16413}
2434959201386717317,-1072245045,1,{{-4.727387818712341}},{0},{1},{16435}
3549109824785540005,1981534138,10,"{{-3.373449119221902,-4.727387818712341,-4.727387818712341,0,-1.3862943611198906,-1.3862943611198906,-10.408405761837653,-11.806862931584517,-1.3862943611198906,-1.3862943611198906}}",{4.143134726391533},{1},"{16430,16413,16413,16435,16440,16464,16478}"
5596001239447068866,505765810,1,{{-1.3862943611198906}},{0},{1},{16425}
-1573023350148659030,1772602390,9,"{{-1.7785668925906666,-10.399707023912757,-1.1351725646666098,-0.6205165092208073,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-1.3862943611198906,-10.420568570464626}}",{9.752257603219848},{1},"{16430,16413,16418,16425,16440,16457,16478}"
2399599952233934428,1490181390,8,"{{-3.387491713864136,-4.727387818712341,-4.727387818712341,-6.221048297753849,-10.828579440363352,-9.860952782529203,-11.806862931584517,-4.3820266383991715}}",{9.060331104649475},{1},"{16399,16418,16435,16440,16457,16464,16471,16478,16507}"
-2787191317670660246,-1784089223,1,{{-1.252762968495368}},{0.6931471805599453},{1},{16447}
-6571914703387389993,1064333518,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
7519382914444524780,830733291,1,{{-10.408405761837653}},{9.301916315463393},{1},{16478}
146477119612211947,-1703788785,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
3549109824785540005,-1237886717,9,"{{-3.373449119221902,-2.4849066497880004,-2.4849066497880004,0,-3.7227810056611594,-0.5633711638748847,-10.408405761837653,-11.806862931584517,-0.20277735447343828}}",{7.6586995582682995},{1},"{16399,16440,16464,16478,16502,16507}"
-5949668645089970217,1633852445,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16435}
7519382914444524780,-315364215,1,{{-10.830211945507116}},{5.198497031265826},{1},{16457}
-7971004576533452411,2106159700,11,"{{-0.11241496692698875,-0.716729743982762,-1.3862943611198906,-12.367328027087364,-1.739495277423651,-10.408405761837653,-3.7826452271286155,-1.3862943611198906,-2.7743180075496845,-11.806862931584517,-2.890371757896165}}",{7.535830462798367},{1},"{16418,16425,16440,16452,16457,16464,16478,16483}"
-3515944407635664271,285258054,11,"{{-4.727387818712341,-12.367328027087364,-1.9459101490553135,-0.7488627162313347,-4.727387818712341,-2.890371757896165,-4.727387818712341,-1.9459101490553135,-4.727387818712341,-1.9459101490553135,-1.791759469228055}}",{3.9889840465642745},{1},"{16418,16435,16435,16447,16447,16452,16457,16471,16471,16483,16507}"
7519382914444524780,1421455891,6,"{{-0.8781763763333013,-15.242824734036668,-3.387491713864136,-6.221048297753849,-10.828579440363352,-5.360192784691717}}",{7.226209010100671},{1},"{16399,16418,16457,16464,16471,16488}"
5372730239182956237,1127425896,3,"{{-1.779050321424198,-1.1229844399351694,-13.29046624019876}}",{1.032002833117873},{1},{16457}
-5323664899700589841,703694589,12,"{{-1.3862943611198906,-0.716729743982762,-0.8599419075709918,-0.09757607864763095,-4.689276708148014,-1.3862943611198906,-1.3862943611198906,-3.7826452271286155,-11.806862931584517,-11.806862931584517,-0.6931471805599453,-2.772588722239781}}",{7.3537223303996315},{1},"{16430,16413,16425,16440,16452,16457,16464,16478,16483,16507}"
7420183357700622221,260048803,1,{{-11.936642979795478}},{2.3978952727983707},{1},{16478}
2399599952233934428,-46065888,8,"{{-4.727387818712341,-4.727387818712341,-3.351265039837249,-4.727387818712341,-4.727387818712341,-9.219334027267664,-10.832793221487778,-4.355709330263225}}",{11.584371325418246},{1},"{16399,16418,16435,16435,16457,16464,16471,16478}"
-4209927756710409746,596310710,11,"{{-0.820162704296519,-1.0178805503185573,-1.77923003228001,-1.77923003228001,-1.3862943611198906,-11.806862931584517,-3.510370556689883,-12.31028102152445,-0.20277735447343828,-10.832793221487778,-7.287787566045318}}",{3.6109179126442243},{1},"{16392,16418,16425,16440,16457,16464,16478,16507}"
1076878163750528468,-1787372267,11,"{{-7.287787566045318,-0.36727377247374354,-1.3862943611198906,0,-3.2442494944885993,-1.3862943611198906,-1.0178805503185573,-0.5596157879354228,-12.367328027087364,-1.3862943611198906,-1.9459101490553135},{-7.194626100062418,-0.3686330674653848,-1.3862943611198906,0,-3.331946195566476,-1.3862943611198906,-1.0174010043147557,-0.5596157879354228,-12.367328027087364,-1.3862943611198906,-1.9459101490553135}}","{1.9459101490553132,1.9459101490553132}","{1,1}","{16430,16413,16418,16425,16447,16457,16464,16507}"
6841805925482126349,-552137934,2,"{{-0.6033008412621437,-14.743062444355063}}",{0},{1},{16507}
1025902338300761143,-484604808,8,"{{-0.6003735468458322,-9.504277838590472,-1.9459101490553135,-1.9459101490553135,-4.727387818712341,-4.727387818712341,-10.408405761837653,-1.9593527751870468}}",{6.784457062637643},{1},"{16435,16440,16447,16471,16478,16507}"
5372730239182956237,1230154365,8,"{{-1.77923003228001,-10.408405761837653,-1.1184536007002992,-0.6221918119769354,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-10.420568570464626}}",{10.373991056823515},{1},"{16430,16413,16418,16440,16457,16478}"
7721649514993682563,-466512116,11,"{{-0.6003735468458322,-1.3862943611198906,-8.221736713706495,-1.3862943611198906,-1.3862943611198906,-3.351265039837249,-0.6931471805599453,-15.242824734036668,-0.8799588309059216,-4.727387818712341,-4.727387818712341}}",{1.6094379124341003},{1},"{16430,16413,16413,16399,16435,16471,16488,16507}"
-1723239386245354632,907884401,9,"{{-1.0986122886681093,-2.7623154614136407,-1.3862943611198906,-0.7196417322400421,-12.367328027087364,-0.11133387618242173,-1.381701778177125,-1.3862943611198906,-1.3862943611198906}}",{7.556427969440253},{1},"{16430,16413,16418,16425,16457,16464,16483}"
